x,y,z,Fx,Fy,Fz
-0.02,0.0116666666667,0.0,-0.012390623216168939,0.007386520851180718,1.2947207284258385e-18
-0.0183333333333,0.0116666666667,0.0,-0.01153320653830598,0.0074636043568793685,0.0
-0.0166666666667,0.0116666666667,0.0,-0.010636192119074512,0.007536133430342275,0.0
-0.015,0.0116666666667,0.0,-0.009700703752063123,0.007603609473763585,0.0
-0.0133333333333,0.0116666666667,0.0,-0.008728394043678703,0.007665544041142861,1.2947207284258385e-18
-0.0116666666667,0.0116666666667,0.0,-0.007721467278168461,0.007721467278168459,-1.2947207284258385e-18
-0.01,0.0116666666667,0.0,-0.006682687345573728,0.007770936726377333,0.0
-0.00833333333333,0.0116666666667,0.0,-0.005615368342719705,0.007813546216020506,1.6184009105322981e-19
-0.00666666666667,0.0116666666667,0.0,-0.004523346197145798,0.007848934534608557,0.0
-0.005,0.0116666666667,0.0,-0.0034109306526085383,0.007876793535877405,0.0
-0.00333333333333,0.0116666666667,0.0,-0.0022828381300231625,0.007896875351241641,1.2947207284258385e-18
-0.00166666666667,0.0116666666667,0.0,-0.0011441072447819908,0.007908998384841676,0.0
4.33680868994e-19,0.0116666666667,0.0,1.7793998700659945e-19,0.007913051814729904,0.0
0.00166666666667,0.0116666666667,0.0,0.0011441072447819908,0.007908998384841676,0.0
0.00333333333333,0.0116666666667,0.0,0.0022828381300231625,0.007896875351241641,1.2947207284258385e-18
0.005,0.0116666666667,0.0,0.0034109306526085383,0.007876793535877405,0.0
0.00666666666667,0.0116666666667,0.0,0.004523346197145798,0.007848934534608557,0.0
0.00833333333333,0.0116666666667,0.0,0.005615368342719705,0.007813546216020506,1.6184009105322981e-19
0.01,0.0116666666667,0.0,0.006682687345573728,0.007770936726377334,0.0
0.0116666666667,0.0116666666667,0.0,0.007721467278168461,0.007721467278168459,-1.2947207284258385e-18
0.0133333333333,0.0116666666667,0.0,0.008728394043678705,0.007665544041142858,1.2947207284258385e-18
0.015,0.0116666666667,0.0,0.009700703752063122,0.007603609473763584,0.0
0.0166666666667,0.0116666666667,0.0,0.010636192119074508,0.007536133430342275,1.6184009105322981e-19
0.0183333333333,0.0116666666667,0.0,0.01153320653830598,0.007463604356879371,0.0
0.02,0.0116666666667,0.0,0.012390623216168935,0.007386520851180718,1.2947207284258385e-18
0.0216666666667,0.0116666666667,0.0,0.013207812224164764,0.007305383814568037,0.0
0.0233333333333,0.0116666666667,0.0,0.013984593521026698,0.007220689368313681,0.0
0.025,0.0116666666667,0.0,0.014721186960699835,0.00713292265275825,1.2947207284258385e-18
0.0266666666667,0.0116666666667,0.0,0.015418159077808616,0.007042552574458269,1.2947207284258385e-18
0.0283333333333,0.0116666666667,0.0,0.01607636909012285,0.00695002751949708,-6.473603642129193e-19
0.03,0.0116666666667,0.0,0.016696916130911416,0.00685577201160291,-1.2947207284258385e-18
0.0316666666667,0.0116666666667,0.0,0.017281089267719724,0.006760184262484679,0.0
0.0333333333333,0.0116666666667,0.0,0.017830321423484046,0.006663634538882696,0.0
0.035,0.0116666666667,0.0,0.018346147915681628,0.006566464256177791,0.0
0.0366666666667,0.0116666666667,0.0,0.018830169980308488,0.006468985700632862,1.2947207284258385e-18
0.0383333333333,0.0116666666667,0.0,0.01928402336800812,0.006371482280234282,0.0
0.04,0.0116666666667,0.0,0.01970935188594687,0.006274209206887434,6.473603642129193e-19
0.0416666666667,0.0116666666667,0.0,0.009957545077822505,0.006177394518690901,0.0
-0.0416666666667,0.0133333333333,0.0,-0.009919215087698986,0.007010537067832049,0.0
-0.04,0.0133333333333,0.0,-0.01963178499136287,0.007118832647415451,0.0
-0.0383333333333,0.0133333333333,0.0,-0.019204710476597813,0.007227567326262774,0.0
-0.0366666666667,0.0133333333333,0.0,-0.01874926470506741,0.007336484298467897,1.2947207284258385e-18
-0.035,0.0133333333333,0.0,-0.018263841707282923,0.007445297122905847,0.0
-0.0333333333333,0.0133333333333,0.0,-0.01774684737447824,0.00755368871999871,1.2947207284258385e-18
-0.0316666666667,0.0133333333333,0.0,-0.01719672568065496,0.007661310750912119,6.473603642129193e-19
-0.03,0.0133333333333,0.0,-0.016611989655912682,0.007767783476058885,1.2947207284258385e-18
-0.0283333333333,0.0133333333333,0.0,-0.015991257202253216,0.007872696195180714,0.0
-0.0266666666667,0.0133333333333,0.0,-0.015333291633114324,0.007975608373162928,-3.2368018210645963e-19
-0.025,0.0133333333333,0.0,-0.014637046546345733,0.00807605155231209,-1.2947207284258385e-18
-0.0233333333333,0.0133333333333,0.0,-0.013901714304344682,0.008173532142380358,0.0
-0.0216666666667,0.0133333333333,0.0,-0.01312677701306277,0.008267535162971035,1.6184009105322981e-19
-0.02,0.0133333333333,0.0,-0.012312058474539965,0.008357528987730267,-1.2947207284258385e-18
-0.0183333333333,0.0133333333333,0.0,-0.01145777515946433,0.008442971106033276,0.0
-0.0166666666667,0.0133333333333,0.0,-0.010564583850584246,0.008523314875893433,6.473603642129193e-19
-0.015,0.0133333333333,0.0,-0.00963362328667243,0.008598017192212292,0.0
-0.0133333333333,0.0133333333333,0.0,-0.008666546939785379,0.008666546939785379,0.0
-0.0116666666667,0.0133333333333,0.0,-0.007665544041142859,0.008728394043678705,1.2947207284258385e-18
-0.01,0.0133333333333,0.0,-0.006633346175690873,0.008783078874319155,-1.2947207284258385e-18
-0.00833333333333,0.0133333333333,0.0,-0.005573217219804274,0.008830161715990093,1.2947207284258385e-18
-0.00666666666667,0.0133333333333,0.0,-0.0044889251072512855,0.008869251970250135,6.473603642129193e-19
-0.005,0.0133333333333,0.0,-0.003384694849035448,0.008900016744472529,-1.6184009105322981e-19
-0.00333333333333,0.0133333333333,0.0,-0.0022651433434407574,0.008922188474525224,0.0
-0.00166666666667,0.0133333333333,0.0,-0.0011351977046812393,0.008935571251581065,0.0
4.33680868994e-19,0.0133333333333,0.0,1.6557978186203298e-19,0.008940045566726621,-3.2368018210645963e-19
0.00166666666667,0.0133333333333,0.0,0.0011351977046812393,0.008935571251581065,0.0
0.00333333333333,0.0133333333333,0.0,0.0022651433434407574,0.008922188474525224,0.0
0.005,0.0133333333333,0.0,0.003384694849035448,0.008900016744472529,-1.6184009105322981e-19
0.00666666666667,0.0133333333333,0.0,0.0044889251072512855,0.008869251970250135,6.473603642129193e-19
0.00833333333333,0.0133333333333,0.0,0.005573217219804275,0.008830161715990093,1.2947207284258385e-18
0.01,0.0133333333333,0.0,0.006633346175690874,0.008783078874319157,-1.2947207284258385e-18
0.0116666666667,0.0133333333333,0.0,0.007665544041142861,0.008728394043678705,1.2947207284258385e-18
0.0133333333333,0.0133333333333,0.0,0.008666546939785379,0.008666546939785379,0.0
0.015,0.0133333333333,0.0,0.00963362328667243,0.00859801719221229,0.0
0.0166666666667,0.0133333333333,0.0,0.010564583850584248,0.008523314875893431,0.0
0.0183333333333,0.0133333333333,0.0,0.011457775159464327,0.008442971106033275,0.0
0.02,0.0133333333333,0.0,0.012312058474539965,0.008357528987730267,-1.2947207284258385e-18
0.0216666666667,0.0133333333333,0.0,0.01312677701306277,0.008267535162971035,1.6184009105322981e-19
0.0233333333333,0.0133333333333,0.0,0.013901714304344682,0.008173532142380358,0.0
0.025,0.0133333333333,0.0,0.014637046546345733,0.00807605155231209,-1.2947207284258385e-18
0.0266666666667,0.0133333333333,0.0,0.015333291633114324,0.007975608373162928,-3.2368018210645963e-19
0.0283333333333,0.0133333333333,0.0,0.015991257202253216,0.007872696195180714,0.0
0.03,0.0133333333333,0.0,0.016611989655912682,0.007767783476058885,1.2947207284258385e-18
0.0316666666667,0.0133333333333,0.0,0.01719672568065496,0.007661310750912117,6.473603642129193e-19
0.0333333333333,0.0133333333333,0.0,0.017746847374478243,0.00755368871999871,1.2947207284258385e-18
0.035,0.0133333333333,0.0,0.018263841707282923,0.007445297122905847,0.0
0.0366666666667,0.0133333333333,0.0,0.018749264705067405,0.007336484298467898,0.0
0.0383333333333,0.0133333333333,0.0,0.01920471047659781,0.007227567326262774,6.473603642129193e-19
0.04,0.0133333333333,0.0,0.01963178499136287,0.007118832647415451,0.0
0.0416666666667,0.0133333333333,0.0,0.009919215087698986,0.007010537067832049,0.0
-0.0416666666667,0.015,0.0,-0.009876279219678897,0.007825213328465808,0.0
-0.04,0.015,0.0,-0.019544924038788086,0.007944151863462078,0.0
-0.0383333333333,0.015,0.0,-0.019115949105843515,0.00806348324008894,-4.0460022763307453e-20
-0.0366666666667,0.015,0.0,-0.018658778865071446,0.008182923519902827,0.0
-0.035,0.015,0.0,-0.01817184926800627,0.00830215715026764,-6.473603642129193e-19
-0.0333333333333,0.015,0.0,-0.01765361219762309,0.00842083602706868,0.0
-0.0316666666667,0.015,0.0,-0.017102561404061547,0.00853857897851533,1.2947207284258385e-18
-0.03,0.015,0.0,-0.016517262978769723,0.008654971770129043,-6.473603642129193e-19
-0.0283333333333,0.015,0.0,-0.015896390421608963,0.008769567735514813,0.0
-0.0266666666667,0.015,0.0,-0.015238764150121223,0.008881889138200831,0.0
-0.025,0.015,0.0,-0.014543395037633126,0.008991429364939177,0.0
-0.0233333333333,0.015,0.0,-0.013809531245153323,0.009097656039720193,0.0
-0.0216666666667,0.015,0.0,-0.013036707249807739,0.009200015129303235,0.0
-0.02,0.015,0.0,-0.01222479358079427,0.00929793608396249,0.0
-0.0183333333333,0.015,0.0,-0.011374045375589661,0.009390838021703306,-1.2947207284258385e-18
-0.0166666666667,0.015,0.0,-0.010485147505953677,0.009478136920743181,0.0
-0.015,0.015,0.0,-0.009559253734327065,0.009559253734327063,0.0
-0.0133333333333,0.015,0.0,-0.008598017192212292,0.009633623286672433,0.0
-0.0116666666667,0.015,0.0,-0.007603609473763585,0.009700703752063122,0.0
-0.01,0.015,0.0,-0.006578725848096369,0.009759986464452733,1.2947207284258385e-18
-0.00833333333333,0.015,0.0,-0.005526574536317349,0.009811005757452886,1.2947207284258385e-18
-0.00666666666667,0.015,0.0,-0.004450848678210603,0.009853348498983595,0.0
-0.005,0.015,0.0,-0.0033556805025668265,0.009886662965311087,0.0
-0.00333333333333,0.015,0.0,-0.002245578257788444,0.00991066669979712,-6.473603642129193e-19
-0.00166666666667,0.015,0.0,-0.001125347572894611,0.009925153024198757,-1.2947207284258385e-18
4.33680868994e-19,0.015,0.0,1.6782735277044288e-19,0.009929995915209551,0.0
0.00166666666667,0.015,0.0,0.0011253475728946112,0.009925153024198757,-1.2947207284258385e-18
0.00333333333333,0.015,0.0,0.002245578257788444,0.00991066669979712,-6.473603642129193e-19
0.005,0.015,0.0,0.0033556805025668265,0.009886662965311087,0.0
0.00666666666667,0.015,0.0,0.0044508486782106026,0.009853348498983595,0.0
0.00833333333333,0.015,0.0,0.005526574536317348,0.009811005757452886,1.2947207284258385e-18
0.01,0.015,0.0,0.006578725848096368,0.009759986464452735,1.2947207284258385e-18
0.0116666666667,0.015,0.0,0.007603609473763582,0.009700703752063122,0.0
0.0133333333333,0.015,0.0,0.008598017192212289,0.009633623286672433,0.0
0.015,0.015,0.0,0.009559253734327063,0.009559253734327065,0.0
0.0166666666667,0.015,0.0,0.010485147505953678,0.009478136920743185,0.0
0.0183333333333,0.015,0.0,0.011374045375589663,0.009390838021703301,1.2947207284258385e-18
0.02,0.015,0.0,0.01222479358079427,0.00929793608396249,0.0
0.0216666666667,0.015,0.0,0.013036707249807739,0.009200015129303235,-6.473603642129193e-19
0.0233333333333,0.015,0.0,0.013809531245153323,0.00909765603972019,0.0
0.025,0.015,0.0,0.01454339503763313,0.008991429364939177,0.0
0.0266666666667,0.015,0.0,0.015238764150121223,0.008881889138200831,0.0
0.0283333333333,0.015,0.0,0.015896390421608963,0.008769567735514813,0.0
0.03,0.015,0.0,0.01651726297876972,0.00865497177012904,-6.473603642129193e-19
0.0316666666667,0.015,0.0,0.01710256140406155,0.008538578978515331,0.0
0.0333333333333,0.015,0.0,0.01765361219762309,0.00842083602706868,0.0
0.035,0.015,0.0,0.01817184926800627,0.00830215715026764,0.0
0.0366666666667,0.015,0.0,0.018658778865071446,0.008182923519902827,0.0
0.0383333333333,0.015,0.0,0.019115949105843515,0.00806348324008894,-4.0460022763307453e-20
0.04,0.015,0.0,0.019544924038788086,0.007944151863462078,0.0
0.0416666666667,0.015,0.0,0.009876279219678898,0.007825213328465808,0.0
-0.0416666666667,0.0166666666667,0.0,-0.009828914834486667,0.008619849773771181,0.0
-0.04,0.0166666666667,0.0,-0.019449136480597536,0.008748545578891745,0.0
-0.0383333333333,0.0166666666667,0.0,-0.019018132431548603,0.008877561282259264,0.0
-0.0366666666667,0.0166666666667,0.0,-0.018559131729519247,0.009006587682642387,1.2947207284258385e-18
-0.035,0.0166666666667,0.0,-0.018070615987992287,0.009135282480176993,-1.2947207284258385e-18
-0.0333333333333,0.0166666666667,0.0,-0.017551087014512,0.00926326944823359,6.473603642129193e-19
-0.0316666666667,0.0166666666667,0.0,-0.016999092405936285,0.009390138060462615,0.0
-0.03,0.0166666666667,0.0,-0.016413255453516115,0.009515443674020732,0.0
-0.0283333333333,0.0166666666667,0.0,-0.015792309375191875,0.009638708373285025,0.0
-0.0266666666667,0.0166666666667,0.0,-0.015135135692580567,0.009759422577680466,-1.2947207284258385e-18
-0.025,0.0166666666667,0.0,-0.01444080631764435,0.009877047510781183,0.0
-0.0233333333333,0.0166666666667,0.0,-0.013708628607804165,0.009991018615106938,0.0
-0.0216666666667,0.0166666666667,0.0,-0.012938192307121767,0.010100749977029788,0.0
-0.02,0.0166666666667,0.0,-0.012129416925971026,0.01020563979773857,0.0
-0.0183333333333,0.0166666666667,0.0,-0.011282597744400137,0.010305076909750773,-1.2947207284258385e-18
-0.0166666666667,0.0166666666667,0.0,-0.010398448294505785,0.010398448294505785,0.0
-0.015,0.0166666666667,0.0,-0.009478136920743185,0.010485147505953677,0.0
-0.0133333333333,0.0166666666667,0.0,-0.008523314875893428,0.010564583850584248,6.473603642129193e-19
-0.0116666666667,0.0166666666667,0.0,-0.007536133430342275,0.010636192119074512,0.0
-0.01,0.0166666666667,0.0,-0.006519247686822342,0.01069944261214405,0.0
-0.00833333333333,0.0166666666667,0.0,-0.005475805221555231,0.010753851158214435,0.0
-0.00666666666667,0.0166666666667,0.0,-0.004409418317790082,0.010798988787489446,-1.2947207284258385e-18
-0.005,0.0166666666667,0.0,-0.003324119393094707,0.010834490709936102,0.0
-0.00333333333333,0.0166666666667,0.0,-0.002224300194155793,0.010860064247161452,0.0
-0.00166666666667,0.0166666666667,0.0,-0.0011146363658201218,0.010875495391810888,0.0
4.33680868994e-19,0.0166666666667,0.0,1.5955674437743235e-19,0.01088065371313373,-1.2947207284258385e-18
0.00166666666667,0.0166666666667,0.0,0.0011146363658201218,0.010875495391810888,0.0
0.00333333333333,0.0166666666667,0.0,0.0022243001941557932,0.010860064247161452,0.0
0.005,0.0166666666667,0.0,0.003324119393094707,0.0108344907099361,0.0
0.00666666666667,0.0166666666667,0.0,0.004409418317790082,0.010798988787489446,-1.2947207284258385e-18
0.00833333333333,0.0166666666667,0.0,0.005475805221555231,0.010753851158214435,0.0
0.01,0.0166666666667,0.0,0.006519247686822342,0.01069944261214405,0.0
0.0116666666667,0.0166666666667,0.0,0.0075361334303422735,0.010636192119074508,0.0
0.0133333333333,0.0166666666667,0.0,0.00852331487589343,0.010564583850584248,6.473603642129193e-19
0.015,0.0166666666667,0.0,0.009478136920743183,0.010485147505953677,0.0
0.0166666666667,0.0166666666667,0.0,0.010398448294505784,0.010398448294505787,0.0
0.0183333333333,0.0166666666667,0.0,0.011282597744400137,0.010305076909750775,-1.2947207284258385e-18
0.02,0.0166666666667,0.0,0.012129416925971026,0.01020563979773857,0.0
0.0216666666667,0.0166666666667,0.0,0.012938192307121765,0.010100749977029788,0.0
0.0233333333333,0.0166666666667,0.0,0.013708628607804162,0.009991018615106937,0.0
0.025,0.0166666666667,0.0,0.01444080631764435,0.009877047510781183,0.0
0.0266666666667,0.0166666666667,0.0,0.015135135692580567,0.009759422577680466,-1.2947207284258385e-18
0.0283333333333,0.0166666666667,0.0,0.015792309375191875,0.009638708373285025,0.0
0.03,0.0166666666667,0.0,0.016413255453516115,0.009515443674020732,0.0
0.0316666666667,0.0166666666667,0.0,0.016999092405936285,0.00939013806046262,0.0
0.0333333333333,0.0166666666667,0.0,0.017551087014511996,0.00926326944823359,6.473603642129193e-19
0.035,0.0166666666667,0.0,0.018070615987992287,0.009135282480176993,-1.2947207284258385e-18
0.0366666666667,0.0166666666667,0.0,0.018559131729519247,0.009006587682642387,1.2947207284258385e-18
0.0383333333333,0.0166666666667,0.0,0.019018132431548603,0.008877561282259264,0.0
0.04,0.0166666666667,0.0,0.019449136480597536,0.008748545578891745,0.0
0.0416666666667,0.0166666666667,0.0,0.009828914834486667,0.008619849773771181,0.0
-0.0416666666667,0.0183333333333,0.0,-0.009777313524856153,0.009393087514413213,0.0
-0.04,0.0183333333333,0.0,-0.01934481880302268,0.009530622341392495,6.473603642129193e-19
-0.0383333333333,0.0183333333333,0.0,-0.018911683753356553,0.009668378539575202,0.0
-0.0366666666667,0.0183333333333,0.0,-0.018450773668404363,0.009806023735094479,0.0
-0.035,0.0183333333333,0.0,-0.01796061919425952,0.009943191464904497,-1.2947207284258385e-18
-0.0333333333333,0.0183333333333,0.0,-0.01743977555032166,0.010079480495545842,3.2368018210645963e-19
-0.0316666666667,0.0183333333333,0.0,-0.0168868477269729,0.01021445462582136,1.2947207284258385e-18
-0.03,0.0183333333333,0.0,-0.01630051975163385,0.010347643073083952,0.0
-0.0283333333333,0.0183333333333,0.0,-0.015679588003817597,0.010478541544760397,-3.2368018210645963e-19
-0.0266666666667,0.0183333333333,0.0,-0.015022998366140305,0.010606614094556906,0.0
-0.025,0.0183333333333,0.0,-0.01432988675676741,0.010731295854771963,1.2947207284258385e-18
-0.0233333333333,0.0183333333333,0.0,-0.013599622299043955,0.010851996721945154,-3.2368018210645963e-19
-0.0216666666667,0.0183333333333,0.0,-0.012831852064958332,0.010968106051850798,1.2947207284258385e-18
-0.02,0.0183333333333,0.0,-0.012026545991251176,0.011078998390531423,1.2947207284258385e-18
-0.0183333333333,0.0183333333333,0.0,-0.011184040231335955,0.011184040231335951,0.0
-0.0166666666667,0.0183333333333,0.0,-0.010305076909750776,0.011282597744400139,-6.473603642129193e-19
-0.015,0.0183333333333,0.0,-0.009390838021703306,0.011374045375589663,0.0
-0.0133333333333,0.0183333333333,0.0,-0.008442971106033275,0.011457775159464332,0.0
-0.0116666666667,0.0183333333333,0.0,-0.007463604356879372,0.01153320653830598,0.0
-0.01,0.0183333333333,0.0,-0.006455349056457147,0.011599796429924475,3.2368018210645963e-19
-0.00833333333333,0.0183333333333,0.0,-0.005421287624699487,0.011657049245481133,3.2368018210645963e-19
